id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
the_ice_age_adventures_of_buck_wild,2856245,2022-01-30,Chris Sawin,False,1/5,rotten,Reel Rundown,When Zee first meets Crash and Eddie&#44; Buck says something along the lines of&#44; &quot;What they lack in courage they make up for with bumbling ineptitude&#46;&quot; That is all The Adventures of Buck Wild is&#59; an unnecessary animated excursion into bumbling ineptitude&#46;,NEGATIVE,https://hubpages.com/entertainment/The-Ice-Age-Adventures-of-Buck-Wild-2022-Review-An-Inept-Spleen-Powered-Blemish-of-Animation
the_ice_age_adventures_of_buck_wild,2856167,2022-01-29,Mark Meszoros,False,2/4,rotten,"The News-Herald (Willoughby, OH)","During a recent afternoon viewing, thoughts of making coffee were followed by thoughts of making MORE coffee.",NEGATIVE,https://www.news-herald.com/2022/01/28/ice-age-adventures-of-buck-wild-cool-kiddie-fare-but-lacks-hot-spice-movie-review/
the_ice_age_adventures_of_buck_wild,2856144,2022-01-29,Russ Simmons,False,2/5,rotten,KKFI-FM (Kansas City),"The animation is top notch, as always, but the storyline and dialogue are predictably generic.",NEGATIVE,https://kkfi.org/program-episodes/freeze-frame-parallel-mothers-r-the-ice-age-adventures-of-buck-wild-pg/
the_ice_age_adventures_of_buck_wild,2856090,2022-01-29,Frank Swietek,False,C-,rotten,One Guy's Opinion,"Just about every element of 'Buck Wild is mediocre...the level of imagination, which was already in decline in the last few movies, has plummeted further.",NEGATIVE,https://www.oneguysopinion.com/the-ice-age-adventures-of-buck-wild/
the_ice_age_adventures_of_buck_wild,2856058,2022-01-29,Charles Solomon,False,,rotten,FilmWeek (KPCC - NPR Los Angeles),It's the film equivalent of an ice cream cone that's fallen onto the sidewalk and you're watching it melting into the gutter.,NEGATIVE,https://www.kpcc.org/show/filmweek/2022-01-28/filmweek-new-worlds-the-cradle-of-civilization-the-ice-age-adventures-of-buck-wild-the-fallout-and-more
the_ice_age_adventures_of_buck_wild,2856013,2022-01-29,Kevin Carr,False,2.5/4,fresh,Fat Guys at the Movies,It's nice to see these other annoying characters get their own movie.,POSITIVE,https://www.fatguysatthemovies.com/episode-771-big-fat-long-titles/
the_ice_age_adventures_of_buck_wild,2855940,2022-01-28,Sarah Bea Milner,False,2/5,rotten,Screen Rant,"The Ice Age Adventures of Buck Wild is the sixth movie in the Fox animated franchise, and it is easily the worst entry in the series so far.",NEGATIVE,https://screenrant.com/the-ice-age-adventures-of-buck-wild-2022-movie-reviews/
the_ice_age_adventures_of_buck_wild,2855922,2022-01-28,Chris Knight,False,2.5/5,rotten,National Post,"It's adequate entertainment, something to amuse the youngsters for 81 minutes, but there's little here for adults.",NEGATIVE,https://nationalpost.com/entertainment/movies/film-review-the-ice-age-adventures-of-buck-wild
the_ice_age_adventures_of_buck_wild,2855912,2022-01-28,Natalia Winkelman,True,,rotten,New York Times,Adults may find themselves absorbed in nit-picking this movie's voices to gauge their fidelity to the originals - at least it distracts from the dialogue.,NEGATIVE,https://www.nytimes.com/2022/01/28/movies/the-ice-age-adventures-of-buck-wild-review.html
the_ice_age_adventures_of_buck_wild,2855899,2022-01-28,Sara Michelle Fetters,True,1/4,rotten,MovieFreak.com,"While I know I'm not the target audience, I still shouldn't have loathed every second I spent watching The Ice Age Adventures of Buck Wild.",NEGATIVE,http://moviefreak.com/ice-age-6-2022-movie-review/
the_ice_age_adventures_of_buck_wild,2855887,2022-01-28,Mark Kennedy,True,2/4,rotten,Associated Press,"Visually and storytelling-wise it's not a cut above much of what kids can watch on TV these days. This is a franchise that looks like it's slowly going the way of the dinos, while we drool.",NEGATIVE,https://apnews.com/article/ice-age-adventures-buck-wild-review-c848f2be14ab8f00fb370f2c7a707089
the_ice_age_adventures_of_buck_wild,2855884,2022-01-28,Robert Kojder,False,1/5,rotten,Flickering Myth,An eyesore to look at that looks like it was animated to be released on the PS2 instead of a streaming service like Disney+. There are plenty of reasons to be a Disney+ subscriber; this is not one of them,NEGATIVE,https://www.flickeringmyth.com/2022/01/movie-review-the-ice-age-adventures-of-buck-wild-2022/
the_ice_age_adventures_of_buck_wild,2855838,2022-01-28,James Verniere,False,C-,rotten,Boston Herald,Disney has replaced most of the name cast from the 20th Century series with soundalike unknowns. The film isn't funny at all.,NEGATIVE,https://www.bostonherald.com/2022/01/28/plot-and-humor-frozen-solid-in-ice-age-adventures-of-buck-wild/
the_ice_age_adventures_of_buck_wild,2855811,2022-01-28,Jason Fraley,False,2.5/5,rotten,"WTOP (Washington, D.C.)","Little kids will giggle, but parents can turn it on in the other room. Family movie time is much better spent on ""Encanto.""",NEGATIVE,https://wtop.com/entertainment/2022/01/review-ice-age-adventures-of-buck-wild-is-a-little-too-wild-under-the-surface-on-disney/
the_ice_age_adventures_of_buck_wild,2855801,2022-01-28,Brian Orndorf,False,C,rotten,Blu-ray.com,"""Wild"" isn't exactly out to delight longtime fans of the franchise, with the spin-off more of a babysitter than a blockbuster.",NEGATIVE,https://www.blu-ray.com/The-Ice-Age-Adventures-of-Buck-Wild/1430840/#Review
the_ice_age_adventures_of_buck_wild,2855760,2022-01-28,Tessa Smith,False,1.5/5,rotten,Mama's Geeky,"These adventures will be hits with the younger kids, but long time fans of the franchise might find themselves disappointed.",NEGATIVE,https://mamasgeeky.com/2022/01/ice-age-buck-wild-review.html
the_ice_age_adventures_of_buck_wild,2855756,2022-01-28,Allison Rose,False,3/5,fresh,FlickDirect,"The Ice Age Adventures of Buck Wild has a target audience and, for them at least, it hits its mark.",POSITIVE,https://flickdirect.com/digitalhd-review/2743/the-ice-age-adventures-of-buck-wild/digitalhd.ashx
the_ice_age_adventures_of_buck_wild,2855740,2022-01-28,Richard Crouse,False,3/5,fresh,Richard Crouse,"For better and for worse the Ice Age franchise seems to have lasted longer than the actual Ice Age. With the latest entry, number six in the series, the movies are starting to show their age but young kids should get a giggle from it.",POSITIVE,https://richardcrouse.ca/the-ice-age-adventures-of-buck-wild-3-stars/
the_ice_age_adventures_of_buck_wild,2855739,2022-01-28,Mike McGranaghan,False,1/4,rotten,Aisle Seat,"I'd call The Ice Age Advenures of Buck Wild a bottom-of-the-barrel family film, but the last few Ice Age sequels were bottom-of-the-barrel. This one is the sludge underneath the barrel.",NEGATIVE,https://aisleseat.com/ice-age-buck-wild.html
the_ice_age_adventures_of_buck_wild,2855729,2022-01-28,Courtney Howard,True,,rotten,Variety,This one should've remained on ice.,NEGATIVE,https://variety.com/2022/film/reviews/the-ice-age-adventures-of-buck-wild-review-1235164667/
the_ice_age_adventures_of_buck_wild,2855657,2022-01-28,Nell Minow,True,B,fresh,Movie Mom,"Entertainingly combines goofy humor for both kids and adults with some heart-warming lessons about teamwork, taking responsibility, and the families we choose.",POSITIVE,https://moviemom.com/the-ice-age-adventures-of-buck-wild/
ice_age_continental_drift,2824628,2021-09-18,Kip Mooney,False,F,rotten,College Movie Review,"Unless you've got little kids you need to entertain for an hour-and-a-half, don't waste any time on [this].",NEGATIVE,https://collegemoviereview.com/reviews/ice-age-continental-drift/
ice_age_continental_drift,2723364,2020-09-11,Richard Propes,False,2.5/4.0,rotten,TheIndependentCritic.com,"Ice Age: Continental Drift isn't much more than a paint-by-numbers animated feature with a positive, pro-family message.",NEGATIVE,https://theindependentcritic.com/ice_age_4
ice_age_continental_drift,2576132,2019-04-11,Micheal Compton,False,,rotten,Bowling Green Daily News,"Just sort of sits on the screen, going through the motions for 90 minutes or so. It's neither good nor bad and, unless you are under the age of 8, you'll likely forget it by the time you get home.",NEGATIVE,https://www.bgdailynews.com/community/latest-ice-age-a-lukewarm-offering/article_012452e2-d1af-11e1-8d45-001a4bcf887a.html
ice_age_continental_drift,2422710,2017-09-27,Nick Dent,False,3/5,fresh,Time Out Sydney,This is the low-temperature family romp that Happy Feet 2 should have been.,POSITIVE,https://www.timeout.com/sydney/film/ice-age-continental-drift
ice_age_continental_drift,2418001,2017-09-11,Francesca Rudkin,False,3/5,fresh,New Zealand Herald,"[Ice Age 4] is fun, whacky and snappy entertainment from a madcap cast of characters that's not too scary (even in 3D) for the littlies to enjoy, and with just enough funny lines to keep their parents entertained.",POSITIVE,http://www.nzherald.co.nz/francesca-rudkin/news/article.cfm?a_id=276&objectid=10815685
ice_age_continental_drift,2121778,2013-01-10,Jason Best,False,2/5,rotten,Movie Talk,"The swashbuckling stuff is boisterous, if dated, and proves far more engaging than a tedious sub-plot involving Manny's rebellious teenage daughter.",NEGATIVE,https://www.whatsontv.co.uk/movie-talk/ice-age-continental-drift-review-321005/
ice_age_continental_drift,2118830,2012-12-14,James Plath,False,6/10,rotten,Movie Metropolis,"The first ""Ice Age"" is still the best, but as fabricated and Saturday morning as this installment is, it's still an accomplished bit of animated filmmaking.",NEGATIVE,http://moviemet.com/review/ice-age-continental-drift-blu-ray-review
ice_age_continental_drift,2118147,2012-12-10,Cynthia Fuchs,False,,rotten,Time to Play Magazine,Here the franchise that recycles other kids' movies recycles itself.,NEGATIVE,http://www.timetoplaymag.com/articles/484/ice-age-continental-drift/
ice_age_continental_drift,2116301,2012-11-26,John Beifuss,False,2/4,rotten,"Commercial Appeal (Memphis, TN)","The beautiful animation and wonderful character design continue to impress, but the seafaring action is sunk by sub-sitcom-level lessons about family and friendship.",NEGATIVE,http://www.gomemphis.com/news/2012/nov/23/no-headline---g_caps/
ice_age_continental_drift,2107527,2012-09-30,Sam Bathe,False,1/5,rotten,Fan The Fire,"Apparently Fox are making a fifth, and people wonder what's pushing originality out of Hollywood.",NEGATIVE,http://fanthefiremagazine.com/blog/film/film-review-ice-age-continental-drift/
ice_age_continental_drift,2104410,2012-09-14,Jeff Beck,False,2/4,rotten,Examiner.com,This is simply the case of a series that has fully run its course without anywhere left to go.,NEGATIVE,http://www.examiner.com/article/movie-review-ice-age-continental-drift-2
ice_age_continental_drift,2104393,2012-09-14,Jonathan Lack,False,2/10,rotten,We Got This Covered,"There have been far worse children's films than Ice Age: Continental Drift, even this year, but few that make me so depressed about Hollywood's utter contempt for young moviegoers.",NEGATIVE,http://wegotthiscovered.com/Movie-review/ice-age-continental-drift-review/
ice_age_continental_drift,2100440,2012-08-21,William Bibbiani,False,3.5/10,rotten,CraveOnline,[Teaches] the children of the world all the clichés that they will rapidly come to despise over the course of the following decades.,NEGATIVE,
ice_age_continental_drift,2099277,2012-08-13,Steve Persall,False,B,fresh,Tampa Bay Times,"The difference between mild endorsement and a dismissive ""ehh"" technically isn't part of the movie. It's the 5-minute short subject preceding Continental Drift, a wordless gem titled The Longest Daycare starring Maggie Simpson.",POSITIVE,http://www.tampabay.com/features/movies/in-ice-age-continental-drift-a-familiar-band-of-ice-pals-show-their-age/1239489
ice_age_continental_drift,2098863,2012-08-09,Andrea Chase,False,3/5,fresh,Killer Movie Reviews,"moves quickly, is well directed, and from time to time achieves some real suspense. If it also shows how the franchise is wearing a little thin, it also shows why it has lasted this long.",POSITIVE,http://www.killermoviereviews.com/main.php?nextlink=display&dId=1592&cId=1&subLinks=
ice_age_continental_drift,2098356,2012-08-07,Grae Drake,False,1.5/5,rotten,Movies.com,Let's make this one extinct.,NEGATIVE,http://www.movies.com/movie-reviews/ice-age-continental-drift-review/grae-drake/m66699?pn=1
ice_age_continental_drift,2098041,2012-08-03,Leonard Maltin,True,,rotten,indieWire,...everything I liked about the original movie has been worn down.,NEGATIVE,
ice_age_continental_drift,2097245,2012-07-30,Jim Lane,False,1/5,rotten,Sacramento News & Review,"... worthless junk, just like the three worthless movies that came before it.",NEGATIVE,http://www.newsreview.com/sacramento/frozen-stiff/content?oid=6687109
ice_age_continental_drift,2097185,2012-07-28,Cole Smithey,False,C-,rotten,ColeSmithey.com,"The ""Ice Age"" franchise runs out of steam with a narratively inert example of animated fluff.",NEGATIVE,http://www.colesmithey.com/capsules/2012/07/ice-age-continental-drift.html
ice_age_continental_drift,2097011,2012-07-27,Tom Clift,False,3/5,fresh,Moviedex,Contains more than enough high energy hi-jinks to keep distractible kiddies entertained.,POSITIVE,http://moviedex.com/reviews/3-stars/ice-age-continental-drift-review/
ice_age_continental_drift,2096812,2012-07-26,Bruce Bennett,False,B,fresh,"Spectrum (St. George, Utah)",Kids will love this film and parents won't be bored for a minute.,POSITIVE,http://www.madaboutmovies.org
ice_age_continental_drift,2096533,2012-07-24,Brian Gibson,False,,rotten,"Vue Weekly (Edmonton, Alberta)","Fossilized in a syrupy, always-stick-by-your-family-and-friends formula. Scrat provides the only constant humour. The surrealism and manic slapstick that animation can do so well are dwarfed by adventures with pirates and a clichéd teen-fitting-in story.",NEGATIVE,
ice_age_continental_drift,2096276,2012-07-20,Linda Cook,False,3/4,fresh,"Quad City Times (Davenport, IA)","More solid, at least, than the ice on which its characters float, 'Ice Age: Continental Drift' is a fun fourth installment of the popular franchise that has charmed its fans for years.",POSITIVE,http://qctimes.com/entertainment/movies/fourth-ice-age-still-a-cool-experience/article_7a723df2-cf76-11e1-b3b8-001a4bcf887a.html
ice_age_continental_drift,2096142,2012-07-19,Mark Pfeiffer,False,C,rotten,Reel Times: Reflections on Cinema,A hollow simulation of what fun for the whole family looks and sounds like.,NEGATIVE,http://reeltimes.blogspot.com/2012/07/ice-age-continental-drift.html
ice_age_continental_drift,2096133,2012-07-19,Bob Grimm,False,1/5,rotten,Reno News and Review,A useless money vacuum.,NEGATIVE,http://www.newsreview.com/reno/left-cold/content?oid=6773142
